Math-38		253.5	236.75	236.75	912.5	2485.5	993.25	
Math-39		117.0	117.0	117.0	413.0	1646.0	1287.0	
Math-40		962.5	582.0	582.0	1013.5	1701.5	1078.0	
Math-41		34.0	34.0	34.0	20.0	741.0	25.0	
Math-42		64.5	64.5	64.5	44.5	2525.5	231.0	
Math-43		45.0	45.0	86.0	789.0	1192.3333333333333	346.0	
Math-44		503.6666666666667	497.3333333333333	497.3333333333333	1071.0	1874.0	940.3333333333334	
Math-45		2.0	2.0	2.0	5.0	1061.0	1.0	
Math-46		188.0	188.0	188.0	935.5	1657.0	623.5	
Math-47		1044.2	710.8	711.2	1279.4	1525.8	1216.6	
Math-48		354.0	354.0	354.0	62.0	1023.0	282.0	
Math-49		2018.75	2072.0	2072.0	604.25	1708.75	944.5	
Math-50		2.3333333333333335	2.3333333333333335	2.3333333333333335	2.3333333333333335	1194.6666666666667	229.33333333333334	
Math-51		225.5	225.5	225.5	767.5	1235.0	1712.0	
Math-52		1756.3333333333333	1027.6666666666667	1027.6666666666667	1304.0	1232.3333333333333	1330.6666666666667	
Math-53		2.0	2.0	2.0	1.0	276.0	2.0	
Math-54		977.5	939.0	939.0	1170.0	1773.0	1220.0	
Math-55		987.5	672.0	672.0	237.0	1336.5	186.5	
Math-56		466.5	228.5	228.5	1008.3333333333334	1553.5	1009.1666666666666	
Math-57		2534.0	969.0	969.0	2565.0	2565.0	2565.0	
Math-58		501.0	501.0	501.0	320.0	977.0	1910.0	
Math-59		2.0	2.0	2.0	1.0	1209.0	670.0	
Math-60		213.5	767.75	767.75	586.375	330.875	662.625	
Math-61		1040.0	568.0	568.0	1134.0	1416.5	1143.5	
Math-62		192.75	192.75	192.75	604.0	917.5	522.75	
Math-63		1.0	1.0	1.0	1.0	76.0	12.0	
Math-64		248.35714285714286	243.42857142857142	243.42857142857142	300.0	297.0	269.5	
Math-65		134.83333333333334	134.83333333333334	134.83333333333334	1302.6666666666667	1570.6666666666667	1234.8333333333333	
